"F12.1";"Disordines mentales et disordines morum propter usum cannabinoidarum (canabinomania)-usus noxius";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kanabinoida-zloupotreba";;"4";;;
"F12.2";"Disordines mentales et disordines morum propter usum cannabinoidarum (canabinomania)-syndroma dependentiae";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kanabinoida-sindrom zavisnosti";;"4";;;
"F12.3";"Disordines mentales et disordines morum propter usum cannabinoidarum (canabinomania)-syndroma abstinentialis";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kanabinoida-apstinencijalni sindrom";;"4";;;
"F12.4";"Disordines mentales et disordines morum propter usum cannabinoidarum (canabinomania)-syndroma abstinentialis cum delirio";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kanabinoida-apstinencijalni sindrom sa delirijumom";;"4";;;
"F12.5";"Disordines mentales et disordines morum propter usum cannabinoidarum (canabinomania)-psychosis";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kanabinoida-du¹evni poremeæaj";;"4";;;
"F12.6";"Disordines mentales et disordines morum propter usum cannabinoidarum (canabinomania)-syndroma amnestica";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kanabinoida-sindrom gubitka pamæenja";;"4";;;
"F12.7";"Disordines mentales et disordines morum propter usum cannabinoidarum (canabinomania)-psychosis residualis et tarda";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kanabinoida-psihotièke posledice i kasni poèetak";;"4";;;
"F12.8";"Disordines mentales et disordines morum propter usum cannabinoidarum (canabinomania)-disordines mentales et disordines morum alii";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kanabinoida-drugi du¹evni poremeæaji i poremeæaji pona¹anja";;"4";;;
"F12.9";"Disordines mentales et disordines morum propter usum cannabinoidarum (canabinomania)-disordo mentalis et disordo morum,non specificati";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kanabinoida-du¹evni poremeæaj i poremeæaj pona¹anja,neoznaèen";;"4";;;
"F13.-";"Disordines mentales et disordines morum propter usum hypnoticorum sive sedativorum (hypnoticomania)";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom hipnotika ili sedativa";;"4";;;
"F13.0";"Disordines mentales et disordines morum propter usum hypnoticorum sive sedativorum (hypnoticomania)-intoxicatio acuta";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom hipnotika ili sedativa-akutno trovanje";;"4";;;
"F13.1";"Disordines mentales et disordines morum propter usum hypnoticorum sive sedativorum (hypnoticomania)-usus noxius";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom hipnotika ili sedativa-zloupotreba";;"4";;;
"F13.2";"Disordines mentales et disordines morum propter usum hypnoticorum sive sedativorum (hypnoticomania)-syndroma dependentiae";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom hipnotika ili sedativa-sindrom zavisnosti";;"4";;;
"F13.3";"Disordines mentales et disordines morum propter usum hypnoticorum sive sedativorum (hypnoticomania)-syndroma abstinentialis";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom hipnotika ili sedativa-apstinencijalni sindrom";;"4";;;
"F13.4";"Disordines mentales et disordines morum propter usum hypnoticorum sive sedativorum (hypnoticomania)-syndroma abstinentialis cum delirio";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom hipnotika ili sedativa-apstinencijalni sindrom sa delirijumom";;"4";;;
"F13.5";"Disordinse mentales et disordines morum propter usum hypnoticorum sive sedativorum (hypnoticomania)-psychosis";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom hipnotika ili sedativa-du¹evni poremeæaj";;"4";;;
"F13.6";"Disordines mentales et disordines morum propter usum hypnoticorum sive sedativorum (hypnoticomania)-syndroma amnestica";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom hipnotika ili sedativa-sindrom gubitka pamæenja";;"4";;;
"F13.7";"Disordines mentales et disordines morum propter usum hypnoticorum sive sedativorum (hypnoticomania)-psychosis residualis et tarda";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom hipnotika ili sedativa-psihotièke posledice i kasni poèetak";;"4";;;
"F13.8";"Disordines mentales et disordines morum propter usum hypnoticorum sive sedativorum (hypnoticomania)-disordines mentales et disordines morum alii";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom hipnotika ili sedativa-drugi du¹evni poremeæaji i poremeæaji pona¹anja";;"4";;;
"F13.9";"Disordines mentales et disordines morum propter usum hypnoticorum sive sedativorum (hypnoticomania)-disordo mentalis et disordo morum,non specificati";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom hipnotika ili sedativa-du¹evni poremeæaj i poremeæaj pona¹anja,neoznaèen";;"4";;;
"F14.-";"Disordines mentales et disordines morum propter usum cocaini (cocainomania)";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kokaina";;"4";;;
"F14.0";"Disordines mentales et disordines morum propter usum cocaini (cocainomania)-intoxicatio acuta";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kokaina-akutno trovanje";;"4";;;
"F14.1";"Disordines mentales et disordines morum propter usum cocaini (cocainomania)-usus noxius";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kokaina-zloupotreba";;"4";;;
"F14.2";"Disordines mentales et disordines morum propter usum cocaini (cocainomania)-syndroma dependentiae";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kokaina-sindrom zavisnosti";;"4";;;
"F14.3";"Disordines mentales et disordines morum propter usum cocaini (cocainomania)-syndroma abstinentialis";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kokaina-apstinencijalni sindrom";;"4";;;
"F14.4";"Disordines mentales et disordines morum propter usum cocaini (cocainomania)-syndroma abstinentialis cum delirio";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kokaina-apstinencijalni sindrom sa delirijumom";;"4";;;
"F14.5";"Disordines mentales et disordines morum propter usum cocaini (cocainomania)-psychosis";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kokaina-du¹evni poremeæaj";;"4";;;
"F14.6";"Disordines mentales et disordines morum propter usum cocaini (cocainomania)-syndroma amnestica";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kokaina-sindrom gubitka pamæenja";;"4";;;
"F14.7";"Disordines mentales et disordines morum propter usum cocaini (cocainomania)-psychosis residualis et tarda";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kokaina-psihotièke posledice i kasni poèetak";;"4";;;
"F14.8";"Disordines mentales et disordines morum propter usum cocaini (cocainomania)-disordines mentales et disordines morum alii";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kokaina-drugi du¹evni poremeæaji i poremeæaji pona¹anja";;"4";;;
"F14.9";"Disordines mentales et disordines morum propter usum cocaini (cocainomania)-disordo mentalis et disordo morum,non specificati";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom kokaina-du¹evni poremeæaj i poremeæaj pona¹anja,neoznaèen";;"4";;;
"F15.-";"Disordines mentales et disordines morum propter usum stimulantium aliorum,coffeinum includens(coffeinomania)";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom drugih stimulansa,ukljuèujuæi kofein";;"4";;;
"F15.0";"Disordines mentales et disordines morum propter usum stimulantium aliorum,coffeinum includens(coffeinomania)-intoxicatio acuta";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom drugih stimulansa,ukljuèujuæi kofein-akutno trovanje";;"4";;;
"F15.1";"Disordines mentales et disordines morum propter usum stimulantium aliorum,coffeinum includens(coffeinomania)-usus noxius";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom drugih stimulansa,ukljuèujuæi kofein-zloupotreba";;"4";;;
"F15.2";"Disordines mentales et disordines morum propter usum stimulantium aliorum,coffeinum includens(coffeinomania)-syndroma dependentiae";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom drugih stimulansa,ukljuèujuæi kofein-sindrom zavisnosti";;"4";;;
"F15.3";"Disordines mentales et disordines morum propter usum stimulantium aliorum,coffeinum includens(coffeinomania)-syndroma abstinentialis";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom drugih stimulansa,ukljuèujuæi kofein-apstinencijalni sindrom";;"4";;;
"F15.4";"Disordines mentales et disordines morum propter usum stimulantium aliorum,coffeinum includens(coffeinomania)-syndroma abstinentialis cum delirio";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom drugih stimulansa,ukljuèujuæi kofein-apstinencijalni sindrom sa delirijumom";;"4";;;
"F15.5";"Disordines mentales et disordines morum propter usum stimulantium aliorum,coffeinum includens(coffeinomania)-psychosis";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom drugih stimulansa,ukljuèujuæi kofein-du¹evni poremeæaj";;"4";;;
"F15.6";"Disordines mentales et disordines morum propter usum stimulantium aliorum,coffeinum includens(coffeinomania)-syndroma amnestica";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom drugih stimulansa,ukljuèujuæi kofein-sindrom gubitka pamæenja";;"4";;;
"F15.7";"Disordines mentales et disordines morum propter usum stimulantium aliorum,coffeinum includens(coffeinomania)-psychosis residualis et tarda";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom drugih stimulansa,ukljuèujuæi kofein-psihotièke posledice i kasni poèetak";;"4";;;
"F15.8";"Disordines mentales et disordines morum propter usum stimulantium aliorum,coffeinum includens(coffeinomania)-disordi.mentales et disordines morum alii";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom drugih stimulansa,ukljuèujuæi kofein-drugi du¹evni poremeæaji i poremeæaji pona¹anja";;"4";;;
"F15.9";"Disordines mentales et disordines morum propter usum stimulantium aliorum,coffeinum includens(coffeinomania)-disord.mentalis et disord.morum,non spec.";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom drugih stimulansa,ukljuèujuæi kofein-du¹evni poremeæaj i poremeæaj pona¹anja,neoznaèen";;"4";;;
"F16.-";"Disordines mentales et disordines morum propter usum hallucinogenium (hallucinomania)";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom halucinogena";;"4";;;
"F16.0";"Disordines mentales et disordines morum propter usum hallucinogenium (hallucinomania)-intoxicatio acuta";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom halucinogena-akutno trovanje";;"4";;;
"F16.1";"Disordines mentales et disordines morum propter usum hallucinogenium (hallucinomania)-usus noxius";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom halucinogena-zloupotreba";;"4";;;
"F16.2";"Disordines mentales et disordines morum propter usum hallucinogenium (hallucinomania)-syndroma dependentiae";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom halucinogena-sindrom zavisnosti";;"4";;;
"F16.3";"Disordines mentales et disordines morum propter usum hallucinogenium (hallucinomania)-syndroma abstinentialis";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom halucinogena-apstinencijalni sindrom";;"4";;;
"F16.4";"Disordines mentales et disordines morum propter usum hallucinogenium (hallucinomania)-syndroma abstinentialis cum delirio";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom halucinogena-apstinencijalni sindrom sa delirijumom";;"4";;;
"F16.5";"Disordines mentales et disordines morum propter usum hallucinogenium (hallucinomania)-psychosis";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom halucinogena-du¹evni poremeæaj";;"4";;;
"F16.6";"Disordines mentales et disordines morum propter usum hallucinogenium (hallucinomania)-syndroma amnestica";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom halucinogena-sindrom gubitka pamæenja";;"4";;;
"F16.7";"Disordines mentales et disordines morum propter usum hallucinogenium (hallucinomania)-psychosis residualis et tarda";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom halucinogena-psihotièke posledice i kasni poèetak";;"4";;;
"F16.8";"Disordines mentales et disordines morum propter usum hallucinogenium (hallucinomania)-disordines mentales et disordines morum alii";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom halucinogena-drugi du¹evni poremeæaji i poremeæaji pona¹anja";;"4";;;
"F16.9";"Disordines mentales et disordines morum propter usum hallucinogenium (hallucinomania)-disordo mentalis et disordo morum,non specificati";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom halucinogena-du¹evni poremeæaj i poremeæaj pona¹anja,neoznaèen";;"4";;;
"F17.-";"Disordines mentales et disordines morum propter usum tabaci (tabaccomania)";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom duvana";;"4";;;
"F17.0";"Disordines mentales et disordines morum propter usum tabaci (tabaccomania)-intoxicatio acuta";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom duvana-akutno trovanje";;"4";;;
"F17.1";"Disordines mentales et disordines morum propter usum tabaci (tabaccomania)-usus noxius";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom duvana-zloupotreba";;"4";;;
"F17.2";"Disordines mentales et disordines morum propter usum tabaci (tabaccomania)-syndroma dependentiae";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom duvana-sindrom zavisnosti";;"4";;;
"F17.3";"Disordines mentales et disordines morum propter usum tabaci (tabaccomania)-syndroma abstinentialis";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom duvana-apstinencijalni sindrom";;"4";;;
"F17.4";"Disordines mentales et disordines morum propter usum tabaci (tabaccomania)-syndroma abstinentialis cum delirio";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom duvana-apstinencijalni sindrom sa delirijumom";;"4";;;
"F17.5";"Disordines mentales et disordines morum propter usum tabaci (tabaccomania)-psychosis";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom duvana-du¹evni poremeæaj";;"4";;;
"F17.6";"Disordines mentales et disordines morum propter usum tabaci (tabaccomania)-syndroma amnestica";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom duvana-sindrom gubitka pamæenja";;"4";;;
"F17.7";"Disordines mentales et disordines morum propter usum tabaci (tabaccomania)-psychosis residualis et tarda";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom duvana-psihotièke posledice i kasni poèetak";;"4";;;
"F17.8";"Disordines mentales et disordines morum propter usum tabaci (tabaccomania)-disordines mentales et disordines morum alii";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom duvana-drugi du¹evni poremeæaji i poremeæaji pona¹anja";;"4";;;
"F17.9";"Disordines mentales et disordines morum propter usum tabaci (tabaccomania)-disordo mentalis et disordo morum,non specificati";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom duvana-du¹evni poremeæaj i poremeæaj pona¹anja,neoznaèen";;"4";;;
"F18.-";"Disordines mentales et disordines morum propter usum solutionum volatilium (solventomania)";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom isparljivih rastvaraèa";;"4";;;
"F18.0";"Disordines mentales et disordines morum propter usum solutionum volatilium (solventomania)-intoxicatio acuta";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom isparljivih rastvaraèa-akutno trovanje";;"4";;;
"F18.1";"Disordines mentales et disordines morum propter usum solutionum volatilium (solventomania)-usus noxius";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom isparljivih rastvaraèa-zloupotreba";;"4";;;
"F18.2";"Disordines mentales et disordines morum propter usum solutionum volatilium (solventomania)-syndroma dependentiae";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom isparljivih rastvaraèa-sindrom zavisnosti";;"4";;;
"F18.3";"Disordines mentales et disordines morum propter usum solutionum volatilium (solventomania)-syndroma abstinentialis";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom isparljivih rastvaraèa-apstinencijalni sindrom";;"4";;;
"F18.4";"Disordines mentales et disordines morum propter usum solutionum volatilium (solventomania)-syndroma abstinentialis cum delirio";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom isparljivih rastvaraèa-apstinencijalni sindrom sa delirijumom";;"4";;;
"F18.5";"Disordines mentales et disordines morum propter usum solutionum volatilium (solventomania)-psychosis";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom isparljivih rastvaraèa-du¹evni poremeæaj";;"4";;;
"F18.6";"Disordines mentales et disordines morum propter usum solutionum volatilium (solventomania)-syndroma amnestica";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom isparljivih rastvaraèa-sindrom gubitka pamæenja";;"4";;;
"F18.7";"Disordines mentales et disordines morum propter usum solutionum volatilium (solventomania)-psychosis residualis et tarda";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom isparljivih rastvaraèa-psihotièke posledice i kasni poèetak";;"4";;;
"F18.8";"Disordines mentales et disordines morum propter usum solutionum volatilium (solventomania)-disordines mentales et disordines morum alii";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom isparljivih rastvaraèa-drugi du¹evni poremeæaji i poremeæaji pona¹anja";;"4";;;
"F18.9";"Disordines mentales et disordines morum propter usum solutionum volatilium (solventomania)-disordo mentalis et disordo morum,non specificati";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom isparljivih rastvaraèa-du¹evni poremeæaj i poremeæaj pona¹anja,neoznaèen";;"4";;;
"F19.-";"Disordines mentales et disordines morum propter usum substantiarum psychoactivarum multiplicium et aliarum(polytoxicomania)";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom vi¹e psihoaktivnih supstanci i drugih droga";;"4";;;
"F19.0";"Disord.mentales et disord.morum propter usum substantiarum psychoactivarum multiplicium et aliarum (polytoxicomania)-intoxicatio acuta";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom vi¹e psihoaktivnih supstanci i drugih droga-akutno trovanje";;"4";;;
"F19.1";"Disord.mentales et disord.morum propter usum substantiarum psychoactivarum multiplicium et aliarum (polytoxicomania)-usus noxius";;;;;"Du¹evni poremeæaji i poremeæaji pona¹anja uzrokovani upotrebom vi¹e psihoaktivnih supstanci i drugih droga-zloupotreba";;"4";;;
